Results.index,results_id,Counter,Item.number,Polarity,ScaleType,Sample,Adverb,Subject,value,responseTime,Planet,Degree,Rank,ComputedRank,p0,p1,a,b,Class,Adj,ScaleType2,minDeg,maxDeg
123,418796,109,120,Aff,Min2,18,Adj,Subject109,86,558,Beta Anatis 1,0.1432,9,9,0.25,0,1.87,5,A,5,Min,0,0.5453
123,418796,109,103,Aff,Min2,1,Adj,Subject109,91,723,Chelkot,0,3,3,0.25,0,1.87,5,A,5,Min,0,0.5453
123,418796,109,113,Aff,Min2,11,Adj,Subject109,90,1276,Edreorus,0.0879,7,7,0.25,0,1.87,5,A,5,Min,0,0.5453
123,418796,109,44,Aff,MinMax1,2,extremelyAdj,Subject109,34,1338,Stogzak,0,3,3,0.25,0.2,0.91,0.76,D,3,MinMax,0,1
123,418796,109,43,Aff,MinMax1,1,extremelyAdj,Subject109,66,1803,Shihaen,1,17,18.5,0.25,0.2,0.91,0.76,D,3,MinMax,0,1
123,418796,109,56,Aff,MinMax1,14,extremelyAdj,Subject109,77,1865,Alpha Nivis 2,0.366,9,9,0.25,0.2,0.91,0.76,D,3,MinMax,0,1
123,418796,109,57,Aff,MinMax1,15,extremelyAdj,Subject109,90,669,Beta Arboris 4,0.5636,11,11,0.25,0.2,0.91,0.76,D,3,MinMax,0,1
123,418796,109,54,Aff,MinMax1,12,extremelyAdj,Subject109,78,1556,Aolia,0,1,3,0.25,0.2,0.91,0.76,D,3,MinMax,0,1
123,418796,109,49,Aff,MinMax1,7,extremelyAdj,Subject109,100,568,Brilia 6135,0.9044,15,15,0.25,0.2,0.91,0.76,D,3,MinMax,0,1
123,418796,109,47,Aff,MinMax1,5,extremelyAdj,Subject109,100,342,Chalea,1,19,18.5,0.25,0.2,0.91,0.76,D,3,MinMax,0,1
123,418796,109,58,Aff,MinMax1,16,extremelyAdj,Subject109,78,467,Alpha Octopodis 2,0,5,3,0.25,0.2,0.91,0.76,D,3,MinMax,0,1
123,418796,109,59,Aff,MinMax1,17,extremelyAdj,Subject109,98,1136,Gamma Octopodis 4,0.1635,7,7,0.25,0.2,0.91,0.76,D,3,MinMax,0,1
123,418796,109,53,Aff,MinMax1,11,extremelyAdj,Subject109,98,188,Ogawa,0.7467,13,13,0.25,0.2,0.91,0.76,D,3,MinMax,0,1
123,418796,109,131,Aff,Max2,9,Adj,Subject109,68,1108,Anvone,0.9172,13,13,0,0.3,1.67,1.07,B,6,Max,0.1902,1
123,418796,109,129,Aff,Max2,7,Adj,Subject109,36,559,Core I9U,1,19,17.5,0,0.3,1.67,1.07,B,6,Max,0.1902,1
123,418796,109,132,Aff,Max2,10,Adj,Subject109,97,1588,Dimavis,1,17,17.5,0,0.3,1.67,1.07,B,6,Max,0.1902,1
123,418796,109,123,Aff,Max2,1,Adj,Subject109,60,1545,Stugvath,0.3695,3,3,0,0.3,1.67,1.07,B,6,Max,0.1902,1
123,418796,109,130,Aff,Max2,8,Adj,Subject109,35,1436,Vondara,0.5043,5,5,0,0.3,1.67,1.07,B,6,Max,0.1902,1
123,418796,109,135,Aff,Max2,13,Adj,Subject109,100,1265,Tholla D1,0.725,9,9,0,0.3,1.67,1.07,B,6,Max,0.1902,1
123,418796,109,125,Aff,Max2,3,Adj,Subject109,46,23901,Istieds,0.1902,1,1,0,0.3,1.67,1.07,B,6,Max,0.1902,1
123,418796,109,133,Aff,Max2,11,Adj,Subject109,100,1257,Ocreilea,0.8229,11,11,0,0.3,1.67,1.07,B,6,Max,0.1902,1
123,418796,109,136,Aff,Max2,14,Adj,Subject109,56,1667,Cara 80,1,15,17.5,0,0.3,1.67,1.07,B,6,Max,0.1902,1
123,418796,109,126,Aff,Max2,4,Adj,Subject109,50,1008,Azinides,0.6202,7,7,0,0.3,1.67,1.07,B,6,Max,0.1902,1
123,418796,109,27,Aff,Relative2,5,aBitAdjAtAll,Subject109,82,517,Chalea,0.5493,9,9,0,0,9.1,6.89,D,4,Relative,0.3632,0.7644
123,418796,109,35,Aff,Relative2,13,aBitAdjAtAll,Subject109,62,4373,Hiphides,0.727,19,19,0,0,9.1,6.89,D,4,Relative,0.3632,0.7644
123,418796,109,34,Aff,Relative2,12,aBitAdjAtAll,Subject109,93,1051,Aolia,0.5175,7,7,0,0,9.1,6.89,D,4,Relative,0.3632,0.7644
123,418796,109,28,Aff,Relative2,6,aBitAdjAtAll,Subject109,100,1079,Ungeron,0.6098,13,13,0,0,9.1,6.89,D,4,Relative,0.3632,0.7644
123,418796,109,30,Aff,Relative2,8,aBitAdjAtAll,Subject109,75,1351,Enrephus,0.6784,17,17,0,0,9.1,6.89,D,4,Relative,0.3632,0.7644
123,418796,109,38,Aff,Relative2,16,aBitAdjAtAll,Subject109,42,1155,Alpha Octopodis 2,0.3632,1,1,0,0,9.1,6.89,D,4,Relative,0.3632,0.7644
123,418796,109,31,Aff,Relative2,9,aBitAdjAtAll,Subject109,90,483,Ipra,0.6418,15,15,0,0,9.1,6.89,D,4,Relative,0.3632,0.7644
123,418796,109,25,Aff,Relative2,3,aBitAdjAtAll,Subject109,92,980,Virtokh,0.5795,11,11,0,0,9.1,6.89,D,4,Relative,0.3632,0.7644
123,418796,109,23,Aff,Relative2,1,aBitAdjAtAll,Subject109,90,379,Shihaen,0.4817,5,5,0,0,9.1,6.89,D,4,Relative,0.3632,0.7644
123,418796,109,33,Aff,Relative2,11,aBitAdjAtAll,Subject109,87,750,Ogawa,0.4368,3,3,0,0,9.1,6.89,D,4,Relative,0.3632,0.7644
123,418796,109,115,Neg,Min2,13,Adj,Subject109,22,312,Iabos,0.2195,12,12,0.25,0,1.87,5,A,5,Min,0,0.5453
123,418796,109,111,Neg,Min2,9,Adj,Subject109,83,292,Ophyria,0,4,3,0.25,0,1.87,5,A,5,Min,0,0.5453
123,418796,109,121,Neg,Min2,19,Adj,Subject109,42,1786,Alpha Ovis 1,0.2734,14,14,0.25,0,1.87,5,A,5,Min,0,0.5453
123,418796,109,118,Neg,Min2,16,Adj,Subject109,99,464,Delta Arboris 1,0.1687,10,10,0.25,0,1.87,5,A,5,Min,0,0.5453
123,418796,109,105,Neg,Min2,3,Adj,Subject109,79,737,Scinkel,0.4141,18,18,0.25,0,1.87,5,A,5,Min,0,0.5453
123,418796,109,117,Neg,Min2,15,Adj,Subject109,27,377,Alpha Nivis 3,0,2,3,0.25,0,1.87,5,A,5,Min,0,0.5453
123,418796,109,102,Neg,Min2,0,Adj,Subject109,89,870,Scravvix,0.1167,8,8,0.25,0,1.87,5,A,5,Min,0,0.5453
123,418796,109,119,Neg,Min2,17,Adj,Subject109,100,395,Beta Octopodis 1,0.5453,20,20,0.25,0,1.87,5,A,5,Min,0,0.5453
123,418796,109,116,Neg,Min2,14,Adj,Subject109,100,357,Moitune,0.0532,6,6,0.25,0,1.87,5,A,5,Min,0,0.5453
123,418796,109,104,Neg,Min2,2,Adj,Subject109,84,296,Uzil,0.3352,16,16,0.25,0,1.87,5,A,5,Min,0,0.5453
123,418796,109,157,Neg,MinMax2,15,Adj,Subject109,36,4230,Beta Arboris 3,0.537,8,8,0.25,0.2,2.94,1.36,C,7,MinMax,0,1
123,418796,109,146,Neg,MinMax2,4,Adj,Subject109,36,14531,Ulnion,0.661,10,10,0.25,0.2,2.94,1.36,C,7,MinMax,0,1
123,418796,109,154,Neg,MinMax2,12,Adj,Subject109,67,504,Cigiri,1,20,18.5,0.25,0.2,2.94,1.36,C,7,MinMax,0,1
123,418796,109,143,Neg,MinMax2,1,Adj,Subject109,80,1442,Zolirs,1,18,18.5,0.25,0.2,2.94,1.36,C,7,MinMax,0,1
123,418796,109,145,Neg,MinMax2,3,Adj,Subject109,50,1249,Ghatek,0,2,3,0.25,0.2,2.94,1.36,C,7,MinMax,0,1
123,418796,109,142,Neg,MinMax2,0,Adj,Subject109,70,1341,Zorkrax,0.7611,12,12,0.25,0.2,2.94,1.36,C,7,MinMax,0,1
123,418796,109,153,Neg,MinMax2,11,Adj,Subject109,62,534,Salrorix,0.3356,6,6,0.25,0.2,2.94,1.36,C,7,MinMax,0,1
123,418796,109,155,Neg,MinMax2,13,Adj,Subject109,100,283,Dreron,0.9456,16,16,0.25,0.2,2.94,1.36,C,7,MinMax,0,1
123,418796,109,147,Neg,MinMax2,5,Adj,Subject109,55,1087,Serth 0I96,0,4,3,0.25,0.2,2.94,1.36,C,7,MinMax,0,1
123,418796,109,149,Neg,MinMax2,7,Adj,Subject109,46,1429,Uzade,0.8519,14,14,0.25,0.2,2.94,1.36,C,7,MinMax,0,1
123,418796,109,2,Aff,Max1,0,absolutelyAdj,Subject109,48,829,Zorkrax,0.8365,9,9,0,0.1,2.98,0.77,C,2,Max,0.4226,1
123,418796,109,6,Aff,Max1,4,absolutelyAdj,Subject109,0,269,Ulnion,0.9838,17,17,0,0.1,2.98,0.77,C,2,Max,0.4226,1
123,418796,109,3,Aff,Max1,1,absolutelyAdj,Subject109,62,6060,Zolirs,0.4226,1,1,0,0.1,2.98,0.77,C,2,Max,0.4226,1
123,418796,109,13,Aff,Max1,11,absolutelyAdj,Subject109,37,417,Salrorix,0.9246,13,13,0,0.1,2.98,0.77,C,2,Max,0.4226,1
123,418796,109,20,Aff,Max1,18,absolutelyAdj,Subject109,75,1421,Nu Anatis 1,1,19,19.5,0,0.1,2.98,0.77,C,2,Max,0.4226,1
123,418796,109,21,Aff,Max1,19,absolutelyAdj,Subject109,42,1371,Beta Ovis 4,0.7029,5,5,0,0.1,2.98,0.77,C,2,Max,0.4226,1
123,418796,109,19,Aff,Max1,17,absolutelyAdj,Subject109,64,4103,Gamma Octopodis 3,0.6001,3,3,0,0.1,2.98,0.77,C,2,Max,0.4226,1
123,418796,109,16,Aff,Max1,14,absolutelyAdj,Subject109,98,496,Alpha Nivis 1,0.7777,7,7,0,0.1,2.98,0.77,C,2,Max,0.4226,1
123,418796,109,4,Aff,Max1,2,absolutelyAdj,Subject109,52,1883,Karath,0.9576,15,15,0,0.1,2.98,0.77,C,2,Max,0.4226,1
123,418796,109,5,Aff,Max1,3,absolutelyAdj,Subject109,20,904,Ghatek,0.8846,11,11,0,0.1,2.98,0.77,C,2,Max,0.4226,1
123,418796,109,40,Neg,Relative2,18,aBitAdjAtAll,Subject109,24,1897,Nu Anatis 2,0.7003,18,18,0,0,9.1,6.89,D,4,Relative,0.3632,0.7644
123,418796,109,41,Neg,Relative2,19,aBitAdjAtAll,Subject109,74,499,Beta Ovis 5,0.7644,20,20,0,0,9.1,6.89,D,4,Relative,0.3632,0.7644
123,418796,109,32,Neg,Relative2,10,aBitAdjAtAll,Subject109,81,1404,Viuq 5v,0.5338,8,8,0,0,9.1,6.89,D,4,Relative,0.3632,0.7644
123,418796,109,24,Neg,Relative2,2,aBitAdjAtAll,Subject109,42,1231,Stogzak,0.5645,10,10,0,0,9.1,6.89,D,4,Relative,0.3632,0.7644
123,418796,109,22,Neg,Relative2,0,aBitAdjAtAll,Subject109,45,1616,Zegnir,0.5946,12,12,0,0,9.1,6.89,D,4,Relative,0.3632,0.7644
123,418796,109,39,Neg,Relative2,17,aBitAdjAtAll,Subject109,46,701,Gamma Octopodis 4,0.4609,4,4,0,0,9.1,6.89,D,4,Relative,0.3632,0.7644
123,418796,109,26,Neg,Relative2,4,aBitAdjAtAll,Subject109,57,369,Hobbuna,0.6593,16,16,0,0,9.1,6.89,D,4,Relative,0.3632,0.7644
123,418796,109,29,Neg,Relative2,7,aBitAdjAtAll,Subject109,60,2248,Brilia 6135,0.5003,6,6,0,0,9.1,6.89,D,4,Relative,0.3632,0.7644
123,418796,109,37,Neg,Relative2,15,aBitAdjAtAll,Subject109,23,654,Beta Arboris 4,0.6254,14,14,0,0,9.1,6.89,D,4,Relative,0.3632,0.7644
123,418796,109,36,Neg,Relative2,14,aBitAdjAtAll,Subject109,66,2001,Alpha Nivis 2,0.4068,2,2,0,0,9.1,6.89,D,4,Relative,0.3632,0.7644
123,418796,109,80,Aff,Min1,18,quiteAdj,Subject109,41,644,Delta Anatis 2,0.6135,19,19,0.25,0,0.83,1.94,B,1,Min,0,0.7272
123,418796,109,62,Aff,Min1,0,quiteAdj,Subject109,85,581,Eello,0,5,3,0.25,0,0.83,1.94,B,1,Min,0,0.7272
123,418796,109,70,Aff,Min1,8,quiteAdj,Subject109,47,344,Vondara,0.036,7,7,0.25,0,0.83,1.94,B,1,Min,0,0.7272
123,418796,109,74,Aff,Min1,12,quiteAdj,Subject109,72,1171,Tholla D0,0,3,3,0.25,0,0.83,1.94,B,1,Min,0,0.7272
123,418796,109,79,Aff,Min1,17,quiteAdj,Subject109,69,4862,Beta Octopodis 4,0,1,3,0.25,0,0.83,1.94,B,1,Min,0,0.7272
123,418796,109,81,Aff,Min1,19,quiteAdj,Subject109,86,622,Alpha Ovis 2,0.3377,15,15,0.25,0,0.83,1.94,B,1,Min,0,0.7272
123,418796,109,73,Aff,Min1,11,quiteAdj,Subject109,38,276,Ocreilea,0.0929,9,9,0.25,0,0.83,1.94,B,1,Min,0,0.7272
123,418796,109,67,Aff,Min1,5,quiteAdj,Subject109,41,644,Dagua 98,0.242,13,13,0.25,0,0.83,1.94,B,1,Min,0,0.7272
123,418796,109,65,Aff,Min1,3,quiteAdj,Subject109,76,492,Istieds,0.1613,11,11,0.25,0,0.83,1.94,B,1,Min,0,0.7272
123,418796,109,78,Aff,Min1,16,quiteAdj,Subject109,45,1293,Delta Arboris 2,0.4555,17,17,0.25,0,0.83,1.94,B,1,Min,0,0.7272
126,418801,19,67,Aff,Min1,5,aBitAdjAtAll,Subject19,78,9128,Chalea,0.056,10,10,0.3,0,0.77,2.97,D,7,Min,0,0.5429
126,418801,19,80,Aff,Min1,18,aBitAdjAtAll,Subject19,81,14238,Nu Anatis 2,0.0196,8,8,0.3,0,0.77,2.97,D,7,Min,0,0.5429
126,418801,19,64,Aff,Min1,2,aBitAdjAtAll,Subject19,82,4914,Stogzak,0.1035,12,12,0.3,0,0.77,2.97,D,7,Min,0,0.5429
126,418801,19,73,Aff,Min1,11,aBitAdjAtAll,Subject19,75,12236,Ogawa,0,4,3.5,0.3,0,0.77,2.97,D,7,Min,0,0.5429
126,418801,19,77,Aff,Min1,15,aBitAdjAtAll,Subject19,86,6155,Beta Arboris 4,0.2425,16,16,0.3,0,0.77,2.97,D,7,Min,0,0.5429
126,418801,19,69,Aff,Min1,7,aBitAdjAtAll,Subject19,23,11733,Brilia 6135,0,6,3.5,0.3,0,0.77,2.97,D,7,Min,0,0.5429
126,418801,19,78,Aff,Min1,16,aBitAdjAtAll,Subject19,31,89265,Alpha Octopodis 2,0.5429,20,20,0.3,0,0.77,2.97,D,7,Min,0,0.5429
126,418801,19,76,Aff,Min1,14,aBitAdjAtAll,Subject19,3,5854,Alpha Nivis 2,0,2,3.5,0.3,0,0.77,2.97,D,7,Min,0,0.5429
126,418801,19,74,Aff,Min1,12,aBitAdjAtAll,Subject19,82,5694,Aolia,0.352,18,18,0.3,0,0.77,2.97,D,7,Min,0,0.5429
126,418801,19,75,Aff,Min1,13,aBitAdjAtAll,Subject19,90,3173,Hiphides,0.164,14,14,0.3,0,0.77,2.97,D,7,Min,0,0.5429
126,418801,19,132,Neg,Max2,10,quiteAdj,Subject19,0,3215,Sibiphus,0.9597,13,13,0,0.35,7.47,1.95,A,4,Max,0.5881,1
126,418801,19,133,Neg,Max2,11,quiteAdj,Subject19,0,3174,Edreorus,0.7675,5,5,0,0.35,7.47,1.95,A,4,Max,0.5881,1
126,418801,19,122,Neg,Max2,0,quiteAdj,Subject19,74,6196,Scravvix,0.863,9,9,0,0.35,7.47,1.95,A,4,Max,0.5881,1
126,418801,19,124,Neg,Max2,2,quiteAdj,Subject19,100,13926,Uzil,0.7018,3,3,0,0.35,7.47,1.95,A,4,Max,0.5881,1
126,418801,19,137,Neg,Max2,15,quiteAdj,Subject19,100,2501,Alpha Nivis 3,0.9068,11,11,0,0.35,7.47,1.95,A,4,Max,0.5881,1
126,418801,19,127,Neg,Max2,5,quiteAdj,Subject19,70,2803,Milastea,0.5881,1,1,0,0.35,7.47,1.95,A,4,Max,0.5881,1
126,418801,19,139,Neg,Max2,17,quiteAdj,Subject19,87,2684,Beta Octopodis 1,0.8183,7,7,0,0.35,7.47,1.95,A,4,Max,0.5881,1
126,418801,19,131,Neg,Max2,9,quiteAdj,Subject19,100,25631,Ophyria,1,19,17,0,0.35,7.47,1.95,A,4,Max,0.5881,1
126,418801,19,138,Neg,Max2,16,quiteAdj,Subject19,100,9533,Delta Arboris 1,1,15,17,0,0.35,7.47,1.95,A,4,Max,0.5881,1
126,418801,19,141,Neg,Max2,19,quiteAdj,Subject19,100,10741,Alpha Ovis 1,1,17,17,0,0.35,7.47,1.95,A,4,Max,0.5881,1
126,418801,19,158,Neg,MinMax2,16,absolutelyAdj,Subject19,0,13411,Delta Arboris 2,0,3,2,0.15,0.15,2.97,3.17,B,5,MinMax,0,1
126,418801,19,142,Neg,MinMax2,0,absolutelyAdj,Subject19,16,2413,Eello,0.4998,11,11,0.15,0.15,2.97,3.17,B,5,MinMax,0,1
126,418801,19,146,Neg,MinMax2,4,absolutelyAdj,Subject19,0,51231,Azinides,1,19,19,0.15,0.15,2.97,3.17,B,5,MinMax,0,1
126,418801,19,154,Neg,MinMax2,12,absolutelyAdj,Subject19,26,2309,Tholla D0,0.6589,15,15,0.15,0.15,2.97,3.17,B,5,MinMax,0,1
126,418801,19,159,Neg,MinMax2,17,absolutelyAdj,Subject19,24,2506,Beta Octopodis 4,0.5739,13,13,0.15,0.15,2.97,3.17,B,5,MinMax,0,1
126,418801,19,161,Neg,MinMax2,19,absolutelyAdj,Subject19,42,1892,Alpha Ovis 2,0.4278,9,9,0.15,0.15,2.97,3.17,B,5,MinMax,0,1
126,418801,19,144,Neg,MinMax2,2,absolutelyAdj,Subject19,69,1485,Fankroth,0.2573,5,5,0.15,0.15,2.97,3.17,B,5,MinMax,0,1
126,418801,19,147,Neg,MinMax2,5,absolutelyAdj,Subject19,22,1350,Dagua 98,0.7836,17,17,0.15,0.15,2.97,3.17,B,5,MinMax,0,1
126,418801,19,153,Neg,MinMax2,11,absolutelyAdj,Subject19,100,2529,Ocreilea,0,1,2,0.15,0.15,2.97,3.17,B,5,MinMax,0,1
126,418801,19,156,Neg,MinMax2,14,absolutelyAdj,Subject19,37,2165,Cara 80,0.3512,7,7,0.15,0.15,2.97,3.17,B,5,MinMax,0,1
126,418801,19,14,Neg,Relative1,12,extremelyAdj,Subject19,37,2128,Cigiri,0.4774,17,17,0,0,10.7,16.35,C,6,Relative,0.2461,0.5544
126,418801,19,2,Neg,Relative1,0,extremelyAdj,Subject19,50,1989,Zorkrax,0.5196,19,19,0,0,10.7,16.35,C,6,Relative,0.2461,0.5544
126,418801,19,18,Neg,Relative1,16,extremelyAdj,Subject19,20,6088,Alpha Octopodis 1,0.3986,11,11,0,0,10.7,16.35,C,6,Relative,0.2461,0.5544
126,418801,19,5,Neg,Relative1,3,extremelyAdj,Subject19,0,4366,Ghatek,0.3527,7,7,0,0,10.7,16.35,C,6,Relative,0.2461,0.5544
126,418801,19,11,Neg,Relative1,9,extremelyAdj,Subject19,0,3310,Mounov,0.4473,15,15,0,0,10.7,16.35,C,6,Relative,0.2461,0.5544
126,418801,19,15,Neg,Relative1,13,extremelyAdj,Subject19,35,2374,Dreron,0.3271,5,5,0,0,10.7,16.35,C,6,Relative,0.2461,0.5544
126,418801,19,10,Neg,Relative1,8,extremelyAdj,Subject19,62,55787,Bogophus,0.376,9,9,0,0,10.7,16.35,C,6,Relative,0.2461,0.5544
126,418801,19,17,Neg,Relative1,15,extremelyAdj,Subject19,83,5326,Beta Arboris 3,0.2959,3,3,0,0,10.7,16.35,C,6,Relative,0.2461,0.5544
126,418801,19,8,Neg,Relative1,6,extremelyAdj,Subject19,77,4423,Chypso 652,0.4219,13,13,0,0,10.7,16.35,C,6,Relative,0.2461,0.5544
126,418801,19,6,Neg,Relative1,4,extremelyAdj,Subject19,86,2801,Ulnion,0.2461,1,1,0,0,10.7,16.35,C,6,Relative,0.2461,0.5544
126,418801,19,38,Neg,Min2,16,veryAdj,Subject19,77,2859,Alpha Octopodis 2,0.3281,11,11,0.3,0,2.11,2.63,D,3,Min,0,0.7716
126,418801,19,32,Neg,Min2,10,veryAdj,Subject19,36,2550,Viuq 5v,0.6939,19,19,0.3,0,2.11,2.63,D,3,Min,0,0.7716
126,418801,19,39,Neg,Min2,17,veryAdj,Subject19,76,2638,Gamma Octopodis 4,0.2383,9,9,0.3,0,2.11,2.63,D,3,Min,0,0.7716
126,418801,19,25,Neg,Min2,3,veryAdj,Subject19,100,2929,Virtokh,0,5,3.5,0.3,0,2.11,2.63,D,3,Min,0,0.7716
126,418801,19,22,Neg,Min2,0,veryAdj,Subject19,100,1690,Zegnir,0,1,3.5,0.3,0,2.11,2.63,D,3,Min,0,0.7716
126,418801,19,36,Neg,Min2,14,veryAdj,Subject19,94,6188,Alpha Nivis 2,0.117,7,7,0.3,0,2.11,2.63,D,3,Min,0,0.7716
126,418801,19,41,Neg,Min2,19,veryAdj,Subject19,59,2365,Beta Ovis 5,0.4929,15,15,0.3,0,2.11,2.63,D,3,Min,0,0.7716
126,418801,19,30,Neg,Min2,8,veryAdj,Subject19,100,2301,Enrephus,0,3,3.5,0.3,0,2.11,2.63,D,3,Min,0,0.7716
126,418801,19,24,Neg,Min2,2,veryAdj,Subject19,51,3232,Stogzak,0.4103,13,13,0.3,0,2.11,2.63,D,3,Min,0,0.7716
126,418801,19,35,Neg,Min2,13,veryAdj,Subject19,28,2081,Hiphides,0.5829,17,17,0.3,0,2.11,2.63,D,3,Min,0,0.7716
126,418801,19,121,Neg,Max1,19,Adj,Subject19,0,3158,Alpha Ovis 1,0.9475,13,13,0,0.15,5.55,0.97,A,0,Max,0.6004,1
126,418801,19,119,Neg,Max1,17,Adj,Subject19,40,7143,Beta Octopodis 1,0.7307,3,3,0,0.15,5.55,0.97,A,0,Max,0.6004,1
126,418801,19,107,Neg,Max1,5,Adj,Subject19,20,2079,Milastea,0.8883,9,9,0,0.15,5.55,0.97,A,0,Max,0.6004,1
126,418801,19,120,Neg,Max1,18,Adj,Subject19,0,1838,Beta Anatis 1,1,19,19,0,0.15,5.55,0.97,A,0,Max,0.6004,1
126,418801,19,108,Neg,Max1,6,Adj,Subject19,48,2297,Chogeshan,0.6004,1,1,0,0.15,5.55,0.97,A,0,Max,0.6004,1
126,418801,19,109,Neg,Max1,7,Adj,Subject19,0,5800,Xuagantu,0.9921,17,17,0,0.15,5.55,0.97,A,0,Max,0.6004,1
126,418801,19,116,Neg,Max1,14,Adj,Subject19,0,2887,Moitune,0.8496,7,7,0,0.15,5.55,0.97,A,0,Max,0.6004,1
126,418801,19,104,Neg,Max1,2,Adj,Subject19,10,1656,Uzil,0.9202,11,11,0,0.15,5.55,0.97,A,0,Max,0.6004,1
126,418801,19,103,Neg,Max1,1,Adj,Subject19,0,1718,Chelkot,0.9712,15,15,0,0.15,5.55,0.97,A,0,Max,0.6004,1
126,418801,19,117,Neg,Max1,15,Adj,Subject19,43,2080,Alpha Nivis 3,0.8004,5,5,0,0.15,5.55,0.97,A,0,Max,0.6004,1
126,418801,19,155,Aff,MinMax2,13,absolutelyAdj,Subject19,0,2026,Tholla D1,1,20,19,0.15,0.15,2.97,3.17,B,5,MinMax,0,1
126,418801,19,143,Aff,MinMax2,1,absolutelyAdj,Subject19,29,5013,Stugvath,0.3079,6,6,0.15,0.15,2.97,3.17,B,5,MinMax,0,1
126,418801,19,152,Aff,MinMax2,10,absolutelyAdj,Subject19,49,1976,Dimavis,0.3906,8,8,0.15,0.15,2.97,3.17,B,5,MinMax,0,1
126,418801,19,151,Aff,MinMax2,9,absolutelyAdj,Subject19,41,3712,Anvone,0.4639,10,10,0.15,0.15,2.97,3.17,B,5,MinMax,0,1
126,418801,19,149,Aff,MinMax2,7,absolutelyAdj,Subject19,0,68402,Core I9U,0,2,2,0.15,0.15,2.97,3.17,B,5,MinMax,0,1
126,418801,19,160,Aff,MinMax2,18,absolutelyAdj,Subject19,31,5054,Delta Anatis 2,0.5361,12,12,0.15,0.15,2.97,3.17,B,5,MinMax,0,1
126,418801,19,148,Aff,MinMax2,6,absolutelyAdj,Subject19,69,51683,Cronoe SDRW,0.6142,14,14,0.15,0.15,2.97,3.17,B,5,MinMax,0,1
126,418801,19,145,Aff,MinMax2,3,absolutelyAdj,Subject19,100,2339,Istieds,1,18,19,0.15,0.15,2.97,3.17,B,5,MinMax,0,1
126,418801,19,157,Aff,MinMax2,15,absolutelyAdj,Subject19,81,2094,Beta Nivis 1,0.7117,16,16,0.15,0.15,2.97,3.17,B,5,MinMax,0,1
126,418801,19,150,Aff,MinMax2,8,absolutelyAdj,Subject19,24,2494,Vondara,0.1896,4,4,0.15,0.15,2.97,3.17,B,5,MinMax,0,1
126,418801,19,85,Neg,Relative2,3,Adj,Subject19,45,1815,Ghatek,0.446,11,11,0,0,7.67,9.72,C,2,Relative,0.2518,0.6386
126,418801,19,89,Neg,Relative2,7,Adj,Subject19,5,3265,Uzade,0.5075,15,15,0,0,7.67,9.72,C,2,Relative,0.2518,0.6386
126,418801,19,98,Neg,Relative2,16,Adj,Subject19,24,38782,Alpha Octopodis 1,0.4171,9,9,0,0,7.67,9.72,C,2,Relative,0.2518,0.6386
126,418801,19,97,Neg,Relative2,15,Adj,Subject19,24,2481,Beta Arboris 3,0.3546,5,5,0,0,7.67,9.72,C,2,Relative,0.2518,0.6386
126,418801,19,94,Neg,Relative2,12,Adj,Subject19,31,2233,Cigiri,0.3873,7,7,0,0,7.67,9.72,C,2,Relative,0.2518,0.6386
126,418801,19,100,Neg,Relative2,18,Adj,Subject19,51,3202,Nu Anatis 1,0.5969,19,19,0,0,7.67,9.72,C,2,Relative,0.2518,0.6386
126,418801,19,92,Neg,Relative2,10,Adj,Subject19,65,1890,Zomia P,0.4755,13,13,0,0,7.67,9.72,C,2,Relative,0.2518,0.6386
126,418801,19,91,Neg,Relative2,9,Adj,Subject19,54,1575,Mounov,0.3147,3,3,0,0,7.67,9.72,C,2,Relative,0.2518,0.6386
126,418801,19,101,Neg,Relative2,19,Adj,Subject19,67,1539,Beta Ovis 4,0.5452,17,17,0,0,7.67,9.72,C,2,Relative,0.2518,0.6386
126,418801,19,95,Neg,Relative2,13,Adj,Subject19,84,4016,Dreron,0.2518,1,1,0,0,7.67,9.72,C,2,Relative,0.2518,0.6386
126,418801,19,66,Neg,Min1,4,aBitAdjAtAll,Subject19,71,1559,Hobbuna,0.1319,13,13,0.3,0,0.77,2.97,D,7,Min,0,0.5429
126,418801,19,81,Neg,Min1,19,aBitAdjAtAll,Subject19,0,2699,Beta Ovis 5,0,1,3.5,0.3,0,0.77,2.97,D,7,Min,0,0.5429
126,418801,19,71,Neg,Min1,9,aBitAdjAtAll,Subject19,0,1680,Ipra,0,3,3.5,0.3,0,0.77,2.97,D,7,Min,0,0.5429
126,418801,19,72,Neg,Min1,10,aBitAdjAtAll,Subject19,20,1544,Viuq 5v,0.2919,17,17,0.3,0,0.77,2.97,D,7,Min,0,0.5429
126,418801,19,70,Neg,Min1,8,aBitAdjAtAll,Subject19,74,68933,Enrephus,0.0364,9,9,0.3,0,0.77,2.97,D,7,Min,0,0.5429
126,418801,19,62,Neg,Min1,0,aBitAdjAtAll,Subject19,28,2149,Zegnir,0,5,3.5,0.3,0,0.77,2.97,D,7,Min,0,0.5429
126,418801,19,65,Neg,Min1,3,aBitAdjAtAll,Subject19,67,4285,Virtokh,0.0783,11,11,0.3,0,0.77,2.97,D,7,Min,0,0.5429
